fixedAcidity,volatileAcidity,citricAcid,residualSugar,chlorides,freeSulfurDioxide,totalSulfurDioxide,density,pH,sulphates,alcohol,quality,type
7.070888812,0.150830474,0.342478816,5.342419886,0.035027716,31.76617104,108.7082445,0.997024542,3.366477859,0.521746682,9.188325095,3,White
6.728685683,0.162778396,0.25162716,9.963073313,0.05003975,53.95707239,129.3193444,0.996031172,3.145981185,0.38219467,9.814384612,4,White
6.444415782,0.290712425,0.283038548,4.56221233,0.059907103,29.96517841,83.93840936,0.991148057,3.245325903,0.56095957,12.47260862,2,White
7.32706817,0.250865144,0.282800207,14.60234151,0.055939896,54.53867444,225.3049802,0.99911709,3.119036056,0.378194287,9.088467265,3,White
6.768949696,0.640160979,0.080632642,9.493233395,0.06309784,26.19624281,147.8999864,0.997620198,3.389874648,0.457626895,9.103603344,6,White
6.247875273,0.664503998,0.48421369,1.165485368,0.030026228,30.60168053,72.52898853,0.991598135,3.326698619,0.392765098,12.66129644,2,White
7.276574351,0.272116295,0.739076374,12.69275799,0.037960233,45.36045763,161.3761967,0.998205837,3.049649894,0.442009307,8.818212437,5,White
9.240414492,0.402505368,0.310925049,2.229000694,0.090883096,12.7885905,60.46788947,0.997571686,3.079830764,0.631661355,10.670832,4,Red
7.180900027,0.32012192,0.23969368,13.3803631,0.05093845,53.47596387,213.7400942,0.999739301,3.093190252,0.488456787,8.760730795,5,White
5.783683186,0.291255968,0.321744369,1.352854757,0.022925289,16.81861842,44.70199065,0.990278579,3.354697473,0.352432017,11.53012976,4,White
9.577525169,0.322289722,0.471902615,1.446980162,0.056951345,9.591683665,27.18434755,0.997118422,3.218679654,0.825445092,10.57334754,3,Red
6.565681862,0.324075835,0.230568983,8.922878998,0.052083237,19.74280968,129.1923293,0.995182341,3.026480112,0.418517434,10.80196869,5,White
6.491304805,0.249783709,0.322278426,0.90859648,0.035000654,37.9883721,122.8762079,0.990870405,3.29422986,0.584133457,10.76657789,3,White
5.926136065,0.442095883,0.329839578,1.210480492,0.049853422,12.59736751,122.6013161,0.992172821,3.45364104,0.443042178,11.19553293,5,White
7.013406682,0.180903494,0.320477037,12.46515962,0.049067522,37.23469874,121.749112,0.997720959,2.914591204,0.540299364,9.453190907,4,White
7.294791798,0.242026932,0.300674203,1.211058009,0.037866431,11.20652902,92.98594334,0.990752761,2.958698322,0.360342351,12.47175514,4,White
8.636650472,0.519391845,0.338515398,2.711546429,0.088107574,25.26386173,112.6646305,0.99991674,3.260065917,0.607509621,9.171438442,5,Red
5.941106977,0.159789714,0.301988415,6.599054843,0.043972244,42.83193409,146.6701598,0.995343157,3.635338157,0.459634569,10.60825085,5,White
6.115671602,0.1808628,0.361704043,1.983979234,0.038943533,19.07444397,230.7709851,0.993688198,3.371667607,0.794462541,11.18853959,4,White
6.630538503,0.24062054,0.22056173,11.9541313,0.051984199,32.71832746,161.5490419,0.997437015,3.105546346,0.674198078,9.499251646,5,White
7.950381748,0.448440794,0.28071069,11.18930564,0.05206173,25.13410564,171.0443672,0.996821061,3.055170277,0.472534145,11.39768439,3,White
6.941875607,0.231116919,0.362582894,7.228441116,0.028941048,32.71141551,106.7001769,0.991518269,3.345098552,0.475556568,12.12138242,2,White
9.230758296,0.32165205,0.569791192,1.948020564,0.074911838,27.39666962,60.1600089,0.997897714,3.278011976,0.786590254,11.03428349,5,Red
10.20013261,0.441591268,0.730278129,6.492626866,0.074906829,37.16659379,77.35258143,1.000516857,3.179744778,0.856635727,11.82812377,3,Red
6.540137918,0.303518613,0.249801288,8.007066916,0.037056195,19.89526894,117.4590598,0.995054944,3.046494757,0.379678732,10.76054713,4,White
6.863946291,0.221685699,0.389687107,6.042622421,0.036032809,44.44205154,135.949188,0.992485333,3.09269609,0.330516512,12.61482439,4,White
6.362697627,0.695942077,0.550737303,12.68525425,0.057112545,62.63544466,272.4739915,0.99935731,3.29281437,0.492937409,8.692059341,5,White
7.061322351,0.150224771,0.280156592,4.272342286,0.029993706,14.72244569,115.4792871,0.994521295,3.241214623,0.461962741,10.49491066,2,White
8.432529619,0.67918714,0.260447139,2.143360043,0.084937948,11.10927245,36.73337633,0.997431739,3.313740516,0.530208013,9.134975138,6,Red
5.711011579,0.250786912,0.261286788,12.42571397,0.049953991,50.4861169,129.5491412,0.998092189,3.075407595,0.449936652,9.460456201,4,White
7.897636256,0.598575705,0.140878798,2.43926091,0.087018106,3.077915611,16.23740884,0.999332254,3.433918388,0.604696603,10.87062,4,Red
6.773650606,0.696990055,0.000995291,5.494284368,0.125307758,20.94149622,62.96372474,1.001656675,3.44244602,0.72401358,10.12713182,5,Red
6.265029921,0.160051002,0.342775371,1.659601575,0.03891717,89.82536704,146.2713596,0.991847345,3.349035146,0.866774575,11.83740251,3,White
6.821999722,0.279751915,0.413129082,1.699240771,0.050902307,10.19880005,130.0948027,0.993562772,3.132592391,0.714760206,11.30982052,4,White
7.116112802,0.391487477,0.370645077,1.103470699,0.043904454,35.17955548,116.7858825,0.992640346,3.382363953,0.480119715,12.89479153,2,White
7.102749153,0.29023883,0.342203711,7.728639483,0.036940314,49.96537449,142.9499439,0.99530674,3.210977118,0.400500537,10.69436987,4,White
6.977635724,0.641448935,0.020851374,2.08062208,0.067936287,9.20390059,24.38764274,0.997761718,3.463527885,0.669251206,9.268796358,4,Red
6.740231986,0.150740866,0.317494936,6.158433613,0.03391073,58.65467,138.2192876,0.992603091,3.197469602,0.708459414,12.10623761,2,White
7.621742303,0.518088363,0.489256466,13.67586982,0.035013069,35.05661729,163.358464,0.997219508,3.15097862,0.382836968,11.91504054,3,White
7.356117566,0.222622879,0.260715036,8.796307505,0.02803044,21.94622431,104.1120881,0.995179591,2.980462951,0.414224407,11.29285766,4,White
6.962848017,0.130301541,0.282501173,13.19422688,0.051116884,48.20345916,131.5676371,0.997351059,3.330435506,0.42330374,10.13672331,4,White
5.075903329,0.332988009,0.230546697,11.7921833,0.031025545,22.74240921,154.7944556,0.994446628,3.436963212,0.639651682,11.93953596,4,White
7.401788641,0.249843119,0.360388665,13.10334092,0.051109361,39.10703838,226.7145608,1.000046268,3.041046921,0.462582189,8.908709887,3,White
6.941268353,0.200269722,0.282401992,1.208529745,0.049103303,33.64953908,160.8540951,0.994669463,3.173055888,0.43004695,9.040570116,4,White
6.212785891,0.221051348,0.489285527,6.01335221,0.030030703,32.9500951,130.7139975,0.994745165,3.401649418,0.361268117,11.24418127,2,White
10.90979764,0.361295325,0.605426485,2.115777085,0.152529164,7.088202308,14.28194199,0.999701913,3.052049873,1.056144037,9.413868091,5,Red
8.734516907,0.833345858,0.000999063,1.417533203,0.066017705,23.92248917,31.95553595,0.995696691,3.283670096,0.552735061,9.718377287,5,Red
7.630083056,0.230509188,0.312204575,10.95848458,0.039018024,57.8559647,190.3065531,0.998366297,3.115418994,0.554629697,9.616002274,4,White
6.928206469,0.242882041,0.350966232,1.568932301,0.053108169,51.01291714,121.866834,0.994560554,3.419894456,0.5940503,10.49200213,3,White
8.798389919,0.47869855,0.533108863,3.953339218,0.101857761,2.958095145,9.970992069,0.99678149,3.214459488,0.587230535,11.99975063,3,Red
6.524808515,0.279353773,0.36176648,1.658100012,0.038988198,21.34699979,101.0323811,0.991846891,3.300384655,0.573919885,11.39272053,4,White
6.206227778,0.220448701,0.501484822,6.663911123,0.046050291,30.32430044,140.6024702,0.994861436,3.226155506,0.489919667,9.880311053,4,White
6.788997839,0.151044384,0.410239382,13.11806951,0.045042586,76.03337927,196.9651905,0.998570208,3.223689899,0.779968993,10.0300963,4,White
6.306511346,0.272601692,0.370176498,7.701359693,0.047993008,58.60623616,217.3837977,0.996121569,3.196375239,0.479530608,9.558655928,4,White
9.932027224,0.450354772,0.2290229,1.798089636,0.083074713,9.590956014,17.00846442,0.998397348,3.224681565,0.651935415,9.353898406,4,Red
5.820987906,0.171201389,0.303199118,1.439990402,0.037978598,56.94367569,125.7538431,0.992007568,3.288212243,0.379827114,11.17352801,4,White
7.62026468,0.599671979,0.03108429,1.73946486,0.096067861,26.54933604,83.9324744,0.996786291,3.341638475,0.546058219,10.02680025,5,Red
7.599989678,0.231378996,0.492923136,9.86258823,0.037051181,45.66760296,185.3348059,0.997472416,3.102656426,0.582237347,9.81544453,4,White
6.555952232,0.411678171,0.242272261,14.14032605,0.048984703,23.49288173,97.44573727,0.999150757,3.450360067,0.529561529,9.902406705,4,White
6.981141592,0.281586126,0.373546604,9.15902997,0.038096475,16.85080391,74.63109346,0.995603725,3.0642925,0.540469127,11.02996023,5,White
7.418158421,0.202340483,0.428915829,7.706655699,0.046052141,26.46923013,165.8005308,0.997577964,3.190400267,0.549423655,8.995929051,3,White
7.159198988,0.231024429,0.39026808,1.537318664,0.03304889,12.34087695,64.14572112,0.991843169,3.222221425,0.400021674,12.67343615,3,White
5.360977058,0.37819431,0.377014233,1.636474259,0.036880359,16.43587903,102.8612202,0.991953178,3.295890219,0.391915342,10.47668617,4,White
7.007444945,0.210730066,0.3323957,1.374324341,0.05719051,34.04662423,130.6217953,0.994300116,3.638964641,0.783725232,10.24299717,4,White
7.889184416,0.273436203,0.333417445,1.208454029,0.050864866,40.33513805,95.77705691,0.990656075,3.016419302,0.448858271,12.15381233,4,White
6.944897046,0.451206857,0.340095185,19.49348859,0.040965777,12.53828478,67.92462239,0.999215229,3.061664932,0.382250355,10.93029636,4,White
6.348194056,0.27068233,0.382163841,0.895606319,0.052057963,6.748792006,120.5260919,0.993725235,3.457401061,0.501668555,10.65453506,3,White
5.584212526,0.261239753,0.272198678,10.66431257,0.031075673,27.91795289,119.3825627,0.995996961,3.401529514,0.342515779,10.69013647,3,White
7.609947327,0.212412995,0.291256057,1.520487583,0.047100482,35.4895686,111.8707621,0.992290649,3.162686447,0.450477399,11.31475614,4,White
7.81447142,1.039559363,0.050875254,2.195725838,0.084996932,12.67882534,26.65631921,0.997940035,3.218406243,0.550480074,9.770576011,4,Red
7.091911903,0.432499517,0.301479795,6.512233623,0.025927286,14.2105198,124.5625844,0.991405195,3.158159939,0.461006408,12.47632176,4,White
6.602406249,0.230505016,0.331328493,8.014927547,0.048997257,42.93580882,180.6534182,0.995999516,3.10273032,0.523475884,10.18476981,4,White
6.379587332,0.2797292,0.281521251,2.982573189,0.040983966,19.04111763,86.77669741,0.993542336,3.241057065,0.470448885,11.3718904,4,White
7.216352628,0.231216222,0.331754032,12.71154127,0.049968279,50.14176528,188.9916178,1.000544169,3.418065357,0.401995535,9.849915038,5,White
7.68471426,0.281313059,0.330684311,6.987112612,0.037978168,30.23874025,170.6042859,0.996380134,3.39804182,0.622968875,10.72042011,3,White
6.159290407,0.151080153,0.353595344,16.28250275,0.042970283,55.37562922,172.983563,0.997591468,3.240509366,0.372030074,10.5356223,5,White
5.771132063,0.300854008,0.119905201,1.568761733,0.037040765,55.68172851,190.7989711,0.993824665,3.379509499,0.590523905,10.42544448,4,White
8.692909776,0.223680955,0.421434296,2.269341427,0.054218567,27.32110568,124.5531972,0.995491212,3.012482151,0.431195675,9.870770128,5,White
6.286319096,0.293439424,0.56955516,0.974484159,0.061176179,14.53216095,137.1474992,0.992998468,3.039336267,0.413282394,9.31090273,5,White
10.61274891,0.833826879,0.373305821,2.640833683,0.087052293,24.12288929,65.94834537,0.999327543,3.171602072,0.51800838,10.07158189,5,Red
9.775521072,0.14075215,0.590314616,1.465091838,0.049952915,22.33854886,128.246655,0.996699946,2.974087502,0.61909795,9.379828062,5,White
11.23859207,0.200273895,0.479438333,1.974922432,0.343968299,6.269070376,18.62821265,0.998868708,3.304284557,0.714350192,10.23485897,5,Red
8.114849093,0.28059794,0.390647418,1.934815979,0.029894609,19.23995178,73.08921467,0.993717494,3.250344069,0.521063332,11.54828749,4,White
7.052000112,0.260590765,0.341059047,14.17181436,0.067863584,35.57214194,198.9620467,0.999124378,3.068062681,0.534885995,9.011411838,3,White
7.268684404,0.338466605,0.320460904,2.542384,0.090926289,41.81169859,100.1288746,0.997126467,3.306167428,0.786732474,11.05067508,5,Red
5.81918737,0.260657325,0.211506401,12.48407962,0.034944738,37.46098018,187.2492915,0.998067356,3.266183246,0.42999477,9.522047823,4,White
5.22431012,0.358660551,0.020997657,1.575066039,0.031986431,24.35401062,99.90128773,0.990912343,3.430018636,0.350323355,12.05773423,4,White
7.720132383,0.291245779,0.480639753,2.38000802,0.050049509,36.53024838,179.1013775,0.99435211,3.163974043,0.640073675,10.45474469,4,White
8.366068646,0.310939393,0.399862201,2.242783044,0.059038588,5.784793198,7.875479297,0.996536377,3.307800038,0.678439356,11.17893269,3,Red
6.707410019,0.261977831,0.341196809,14.28167389,0.035000102,40.00913595,136.2943635,0.996600682,3.360676459,0.527422402,12.1564497,4,White
6.3654255,0.23234137,0.332631697,1.140423897,0.044932728,14.37604541,199.9072264,0.99281436,3.348287283,0.441233654,10.92698403,4,White
6.165867817,0.68339826,0.522653964,1.36100628,0.037899635,31.29157727,129.2985021,0.990935623,3.271774384,0.44994625,12.14514102,4,White
6.187825842,0.34089715,0.289666627,2.162757346,0.036961662,25.68977495,95.91867201,0.991287422,3.058684835,0.438605511,11.77792013,4,White
7.074792105,0.359208292,0.301114292,1.551383121,0.080811912,33.9653442,66.97313962,0.998384941,3.459035577,0.501206718,9.29473741,5,Red
6.149610324,0.241432761,0.250865473,1.562644908,0.045103254,23.97169514,119.5996083,0.994005466,3.375849167,0.591370847,10.85992268,4,White
7.346445248,0.171067768,0.340927351,6.338677948,0.043169142,16.71451589,112.4350865,0.994293678,2.993642296,0.400984009,10.54243407,4,White
6.85422518,0.190314358,0.319666564,7.012030536,0.019984494,56.12103535,181.2287443,0.995483412,3.234612643,0.369778773,11.05444011,2,White
10.66561552,0.899391483,0.341666516,6.445498528,0.112675742,23.46742058,84.4129845,1.003392631,3.233528408,0.684552681,9.321625366,5,Red
6.611628526,0.301239331,0.251786379,7.859731561,0.036912845,19.6680335,140.1479514,0.994818092,3.062349103,0.381235635,10.82556891,4,White
6.54608971,0.261863454,0.292093198,7.116707615,0.036975271,28.22811838,104.4946274,0.995304323,3.074135047,0.361318745,9.357952192,4,White
6.647458536,0.160970358,0.211251467,6.794996215,0.056159596,41.07777801,158.4344593,0.995313897,3.133326035,0.52401619,10.81847084,4,White
6.741913664,0.271100651,0.290217824,4.677495506,0.046908795,5.911488523,86.5904958,0.995417885,3.342412557,0.47978295,10.61704949,6,White
8.394547938,0.65656816,0.199946006,2.068014925,0.098286641,23.21502517,108.3567618,0.998035947,3.147831496,0.479160554,9.260718901,5,Red
6.798862712,0.221490332,0.408567999,6.809561212,0.034859131,36.50140314,125.9332014,0.993082227,3.187694496,0.460550461,11.49515687,4,White
7.109544598,0.241260851,0.302755383,4.336187623,0.041006009,40.7984611,205.4766953,0.994469968,3.284613689,0.485448441,11.59851573,4,White
6.486940569,0.170784943,0.340066799,13.17945094,0.044932505,42.3731983,138.2267857,0.998622486,3.043219455,0.430930109,8.987758122,4,White
6.021661636,0.302473413,0.468181109,8.015943494,0.031074542,18.40192365,141.2010764,0.994121494,3.533798263,0.429366959,11.51305792,3,White
9.321796952,0.301082606,0.560586635,2.820031159,0.080826406,6.150758959,16.4664374,0.997564933,3.14887945,0.921617296,11.66720656,2,Red
6.723284138,0.16045,0.353328141,1.25479927,0.043829035,21.11086316,173.9136128,0.993578295,3.22084755,0.62074873,10.73031193,4,White
7.902365183,0.71509845,0.011017885,1.865833663,0.076852573,6.842102061,28.36158022,0.998111316,3.403329006,0.539981692,9.563991746,5,Red
6.525744362,0.281145064,0.42192493,8.165582279,0.045108437,61.34175255,196.4543039,0.996526302,3.147854645,0.477836691,9.532053312,5,White
8.896730149,0.191105773,0.299872976,4.880301757,0.028919216,33.00090494,113.7449649,0.994208389,2.930058522,0.472150855,11.23660816,5,White
8.449528881,0.361517498,0.319538844,2.285367936,0.082159283,32.61842307,67.57563695,0.997331246,3.29672962,0.718933718,11.09604626,4,Red
7.087501404,0.250570012,0.281604848,1.556600544,0.052954585,44.55165235,161.2447187,0.992363699,3.033719608,0.410357109,10.48660646,5,White
6.68624697,0.261010522,0.389835184,6.267492966,0.1718641,64.08363948,201.807013,0.996700385,3.183498454,0.381374223,9.475247579,4,White
7.448400641,0.242918933,0.260673628,1.600789292,0.058929573,53.91512182,143.5291948,0.994994182,3.150562479,0.500574116,10.07615982,3,White
6.873345657,0.220991621,0.311014698,7.020243733,0.037941992,33.10670235,136.2592075,0.993355623,3.003254853,0.391915861,12.13319717,2,White
5.821206514,0.201056346,0.160574071,1.426631063,0.043048528,44.19960579,93.94301368,0.989796131,3.216792796,0.371583562,12.31487319,4,White
6.782520389,0.201521615,0.35974603,1.617127539,0.02911152,7.06434387,47.07303647,0.992245938,3.190420456,0.600819066,10.730402,4,White
7.50408469,0.342782747,0.280521161,12.20341554,0.050146249,30.41282392,139.0213866,0.997109346,3.217023209,0.489338827,10.19458356,5,White
8.209470737,0.392685138,0.382869954,1.488069292,0.058999946,10.08541181,28.12111116,0.996429542,3.254955176,0.744354707,9.622256105,5,Red
7.185321763,0.241252513,0.388795389,3.601296905,0.024951871,34.98893797,103.5969212,0.992745355,3.178502902,0.51046637,11.15862803,5,White
6.198796414,0.302752509,0.311786051,1.210149828,0.04911023,19.53414564,118.6912534,0.991413464,3.331881644,0.541803343,12.48606971,4,White
6.463125911,0.241436979,0.310663499,2.824408079,0.039008596,42.1991739,98.43346022,0.992931876,3.398044091,0.66250353,11.62957278,3,White
7.00091732,0.261702407,0.330283794,12.43183053,0.051911928,62.56505324,181.1180356,1.00034952,3.376338277,0.383497613,9.927264842,5,White
7.331273872,0.401020732,0.279577517,6.534499796,0.038022924,25.33863057,98.83957144,0.99237095,3.172544337,0.583741868,12.56619446,3,White
6.485085323,0.292171393,0.262093228,6.712207055,0.040996308,17.7020511,110.3397001,0.994912556,3.156537962,0.379223009,10.04029089,4,White
5.570577902,0.199994425,0.655795739,10.50992496,0.044035367,81.21449748,170.8406338,0.995189836,2.993497783,0.433247214,10.28542704,3,White
6.225738445,0.160729368,0.369887479,1.458478448,0.037928314,27.41903268,105.3332452,0.994438451,3.380082291,0.502739111,9.649344754,4,White
6.921706535,0.150539256,0.282395092,14.09640445,0.051992487,28.98577148,143.5146618,0.998822049,2.972141009,0.39346138,8.821840487,3,White
7.401786665,0.592490412,0.081203881,4.495903492,0.087021025,5.567141547,23.3721321,0.997896583,3.383967582,0.502577818,9.010160867,6,Red
7.843917504,0.579495003,0.010987893,1.811115197,0.088836589,12.54162582,15.49991975,0.995825361,3.327940884,0.560838163,10.29639922,3,Red
8.057652614,0.311391378,0.449675447,2.098380011,0.217205651,4.766380309,15.41268451,0.995137543,3.161609214,0.812056995,12.28473765,3,Red
6.794872998,0.180599323,0.280630742,10.0967232,0.040016066,27.03844116,115.9649226,0.995085785,3.122878375,0.450193,11.08076579,3,White
8.637658093,0.31049518,0.301371757,0.913699046,0.046071452,14.97495217,111.8880088,0.993697227,2.953063584,0.390821952,10.08270666,5,White
7.287562445,0.229740087,0.370207263,1.775282833,0.03297085,55.90772023,143.9429407,0.993009118,3.122936911,0.350538989,11.21472841,4,White
6.1171274,0.270737177,0.190078123,1.713374618,0.02094357,23.28994868,105.74502,0.990808783,3.296917997,0.472336158,12.44357386,3,White
8.067691115,0.302200262,0.280425254,5.745955701,0.044948555,32.22351748,130.0360113,0.995672394,3.164029313,0.509695065,10.19393413,4,White
6.297715529,0.239797271,0.293298233,13.76815387,0.03599858,52.53546297,129.0867274,0.995812216,3.172234341,0.3791765,10.60014946,4,White
6.777724527,0.40096321,0.220526682,5.958715945,0.082117422,80.94993356,329.6887303,0.997817907,3.394002769,0.571844043,9.531882844,5,White
5.894662712,0.311962305,0.302742134,7.5238874,0.048040967,57.32393377,215.5344675,0.995751659,3.212533468,0.390846711,9.589689509,4,White
6.855531846,0.502652599,0.36352603,11.28483197,0.097320493,16.93282721,85.48745197,0.997529059,3.126000589,0.491496798,9.662123671,5,White
6.909432223,0.220509902,0.262667125,2.745351208,0.03689155,45.34099928,137.984241,0.99193714,3.316894281,0.414498663,12.18485381,3,White
7.098221894,0.200986824,0.300195704,0.908478536,0.020039838,4.002339199,30.69146469,0.99026781,3.208360723,0.362821811,11.65755239,4,White
5.613630777,0.141656344,0.151049688,6.12256819,0.042957115,24.47709216,129.0600355,0.994668528,3.077822611,0.599459001,9.70169214,4,White
6.490292165,0.279911408,0.352128208,9.9797773,0.068091031,64.51815194,203.8283056,0.998334706,3.153860931,0.567624284,9.095873422,6,White
6.633734758,0.231298109,0.37278271,8.595676093,0.037117102,47.51285149,142.847139,0.996871537,3.204994849,0.480946278,9.549928289,4,White
7.014131854,0.191850563,0.231436973,5.813700374,0.123909975,25.9285041,106.8382963,0.997312517,3.045903767,0.540990236,9.537205884,4,White
6.541098956,0.280324999,0.280646759,8.37006924,0.052861239,55.81952007,223.1287228,0.997150388,3.093476371,0.55214785,8.81539971,4,White
6.878890762,0.212389569,0.362227272,18.2571618,0.046961879,27.90380255,119.6497074,1.001143416,3.283794785,0.479335462,8.852028199,5,White
4.998557192,0.329726829,0.160627594,1.467295504,0.049977036,10.09704563,98.93479914,0.993444275,3.485282077,0.439247123,10.88820543,4,White
6.371104283,0.322083094,0.301260424,2.329349608,0.052000297,20.61477825,134.8071053,0.989506905,3.150928421,0.526519213,12.71434295,4,White
6.756350243,0.180798384,0.279459226,9.779450416,0.039954413,27.62393136,116.1032499,0.996156605,3.10840985,0.452619887,10.94261934,3,White
7.058826884,0.212239873,0.281311732,8.639166305,0.045884698,36.96294759,176.2953736,0.996185699,3.25382625,0.542141233,10.34969613,4,White
6.23085528,0.342702837,0.312108294,5.859022934,0.021065885,17.49166789,70.95376932,0.991007555,3.215857152,0.291946179,13.41401697,3,White
5.728549341,0.211378438,0.241165154,2.310146551,0.048117064,57.86916525,201.6771963,0.996112072,3.658149055,0.723976602,10.17283118,4,White
6.125465617,0.220393007,0.492015091,1.5118591,0.051913401,19.97968323,76.72822953,0.994222848,3.310608548,0.459895748,9.63744941,5,White
7.970725036,0.331298961,0.261401786,1.206008417,0.044988155,24.03065846,104.822313,0.994245315,3.209787808,0.540428552,10.51369729,4,White
6.247400873,0.160912711,0.320661682,1.103248114,0.036886578,78.67531992,190.2879268,0.99222274,3.23270656,0.409967885,10.95830462,4,White
7.308975813,0.521565001,0.321692898,2.106832612,0.071090151,52.78128706,70.4727711,0.996227723,3.371624695,0.821364012,13.07547236,4,Red
6.688733117,0.743764058,0.021008596,8.057648062,0.122991969,68.05590121,120.7086635,1.000693846,3.477149715,0.534569971,9.630934048,5,Red
7.975267824,0.160930339,0.740364829,18.28276286,0.038100654,50.46542308,172.7521165,1.000973926,2.996186722,0.411635736,9.097799019,5,White
6.794360565,0.240746118,0.302435133,3.918379447,0.043008076,104.7677769,198.3128792,0.992863802,3.043013125,0.59035089,11.56758251,2,White
5.440558717,0.400866804,0.251309147,4.007205358,0.03200656,43.57913681,123.9140518,0.992515686,3.332166837,0.581847444,11.62609386,3,White
6.609890376,0.506865436,0.25150805,1.709918578,0.048864024,38.29626678,186.8587788,0.993837174,3.252115414,0.570112035,10.57777882,5,White
7.001867171,0.302223289,0.281282865,2.129362308,0.043181375,21.67024193,184.6168567,0.992954293,3.159278873,0.568718783,11.45993667,5,White
7.001707418,0.270784541,0.281334886,1.240917976,0.023996168,3.074433075,86.05430808,0.990641794,2.969892728,0.299722238,11.46592998,6,White
6.345487198,0.199683576,0.313355656,2.157486056,0.033983128,32.26010139,87.18655827,0.990094891,2.961917384,0.611155439,12.07541752,4,White
6.205352743,0.270075578,0.310429458,1.539115644,0.036042926,15.62606605,89.30258299,0.993211411,3.314082267,0.443140898,11.14369453,3,White
5.377249195,0.235002618,0.290221145,1.214100237,0.048017848,35.18019176,121.6256107,0.991784793,3.342738861,0.496669346,10.89502963,3,White
8.44781776,0.191373254,0.434523769,2.099408484,0.053021664,19.29469964,103.7128629,0.9944253,2.877730883,0.462203632,9.595293294,5,White
7.328379921,0.300506639,0.222622364,6.219587202,0.056890688,45.27131268,165.3806281,0.995694737,3.1425582,0.350973604,10.01509382,4,White
7.24551356,0.581993002,0.271894587,5.660483382,0.032924103,41.84607329,116.9545811,0.9909451,3.166295025,0.530960378,12.83780417,3,White
6.32948199,0.22944694,0.318743088,1.843443039,0.039127557,40.97885485,107.953143,0.9914215,3.321462342,0.528784815,11.75108725,3,White
7.566379539,0.309702221,0.261053554,8.695669406,0.048949832,46.1907365,207.0050251,0.997070984,3.257646805,0.362102472,9.062577601,5,White
7.713164864,0.171540136,0.500117852,1.332422471,0.045904234,34.76570934,135.5551211,0.990407615,3.173101081,0.401165192,12.20701057,4,White
7.678544004,0.391173142,0.491410814,7.74800323,0.037016296,10.60118935,121.9418714,0.998342913,3.343062077,0.759979942,9.98778929,4,White
7.179901347,0.320463592,0.330314645,1.407179221,0.03000224,30.75503347,116.5407208,0.991409418,3.164006403,0.51025348,12.93078269,3,White
8.255041644,0.654693962,0.121375386,2.325811622,0.084086145,14.67667158,113.4023644,0.997303557,3.191720916,0.661148092,9.822065014,5,Red
6.346890424,0.252309567,0.38214611,8.028089632,0.046009886,56.98387188,172.7579681,0.997544042,3.166221549,0.458753948,9.089002926,5,White
5.309010272,0.600609201,0.341488206,1.423311989,0.03195831,3.062788521,57.51061391,0.989611759,3.269390973,0.382153136,13.03478962,4,White
6.958982367,0.361820371,0.141031172,11.57040341,0.0439336,33.49330099,243.2978235,0.999274447,3.112277245,0.510251789,8.982906857,5,White
6.246640158,0.270948517,0.321232549,6.090534466,0.049035038,40.88156785,124.9351704,0.994327386,3.231355325,0.599885068,10.99212886,4,White
7.377872179,0.230047944,0.409453033,14.79092875,0.04912795,73.26243069,216.2543404,0.999612731,3.143275539,0.708551237,9.139457283,4,White
5.248548418,0.310932627,0.381876464,10.78199857,0.031973129,54.69648792,134.7091165,0.994364664,3.329429978,0.460311491,11.43299144,4,White
7.328534939,0.260230098,0.29938649,7.913576237,0.050079695,38.5255096,165.4267232,0.997158008,3.126104725,0.482250245,8.90887696,4,White
11.68251276,0.592973169,0.592274807,2.580432909,0.087599613,12.61362743,37.87607145,1.000322425,3.163689555,0.648945303,10.68887693,4,Red
8.08491233,0.333184398,0.319438499,4.637211273,0.041968991,31.60458563,201.1194742,0.992891883,2.933961887,0.739280649,12.31213835,4,White
6.585199909,0.220607673,0.320146501,2.269460547,0.029075837,35.83803131,85.36416472,0.991806298,3.276318097,0.593960121,11.95088395,3,White
7.871697856,0.398429266,0.301856743,1.824964957,0.157607834,1.988429591,41.33756073,0.998524348,3.302103375,0.909773834,9.566013654,4,Red
8.09726934,0.120987132,0.379843118,0.897526885,0.035020634,37.80933057,78.27421585,0.991806273,2.804090531,0.552362853,12.04147467,4,White
6.640682503,0.560615714,0.090759716,2.946608867,0.079994311,6.93385115,19.07941717,0.998970975,3.455030862,0.607477379,10.50694377,5,Red
6.683142535,0.310780224,0.302924098,2.064732119,0.038975249,19.09038109,138.5647001,0.992847363,3.362138498,0.632397429,10.77567289,4,White
6.132858879,0.251040603,0.310617706,3.111710964,0.030945239,31.54194279,155.1400776,0.990446225,3.177987287,0.311565343,12.38316415,4,White
8.702685873,0.211061452,0.372009641,1.19381189,0.028996396,18.88947588,98.18037658,0.993193143,3.200004943,0.370094297,11.5136709,5,White
6.855336191,0.579804502,0.080506695,1.77086032,0.097984626,14.81170556,72.98863878,0.997202779,3.297721159,0.541633809,9.270886684,5,Red
8.459378095,0.650578215,0.10115868,2.953231033,0.09027573,17.06910749,36.93841941,0.997943265,3.295360516,0.551122486,9.307089633,5,Red
8.123237801,0.745671018,0.211074984,3.94139506,0.051102973,22.53526998,136.6784055,0.9954692,3.056577083,0.383031846,9.544627217,5,White
